"Plot Title: RSC_INLET2"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10445237, SEN S/N: 10445237)","Water Level, feet (LGR S/N: 10445237)"
477,02/01/18 07:46:00 AM,42.179,0.116
478,02/01/18 07:48:00 AM,42.179,0.113
479,02/01/18 07:50:00 AM,42.179,0.113
480,02/01/18 07:52:00 AM,42.179,0.113
481,02/01/18 07:54:00 AM,42.179,0.112
482,02/01/18 07:56:00 AM,42.179,0.105
483,02/01/18 07:58:00 AM,42.179,0.110
484,02/01/18 08:00:00 AM,42.179,0.114
485,02/01/18 08:02:00 AM,42.179,0.122
486,02/01/18 08:04:00 AM,42.179,0.117
487,02/01/18 08:06:00 AM,42.179,0.114
488,02/01/18 08:08:00 AM,42.179,0.114
489,02/01/18 08:10:00 AM,42.179,0.109
490,02/01/18 08:12:00 AM,42.179,0.109
491,02/01/18 08:14:00 AM,42.179,0.119
492,02/01/18 08:16:00 AM,42.179,0.116
493,02/01/18 08:18:00 AM,42.179,0.116
494,02/01/18 08:20:00 AM,42.179,0.116
495,02/01/18 08:22:00 AM,42.363,0.111
496,02/01/18 08:24:00 AM,42.363,0.122
497,02/01/18 08:26:00 AM,42.363,0.117
498,02/01/18 08:28:00 AM,42.363,0.120
499,02/01/18 08:30:00 AM,42.363,0.109
500,02/01/18 08:32:00 AM,42.363,0.112
501,02/01/18 08:34:00 AM,42.363,0.114
502,02/01/18 08:36:00 AM,42.363,0.114
503,02/01/18 08:38:00 AM,42.363,0.107
504,02/01/18 08:40:00 AM,42.363,0.118
505,02/01/18 08:42:00 AM,42.363,0.113
506,02/01/18 08:44:00 AM,42.548,0.114
507,02/01/18 08:46:00 AM,42.548,0.117
508,02/01/18 08:48:00 AM,42.548,0.112
509,02/01/18 08:50:00 AM,42.548,0.109
510,02/01/18 08:52:00 AM,42.548,0.113
511,02/01/18 08:54:00 AM,42.548,0.111
512,02/01/18 08:56:00 AM,42.548,0.106
513,02/01/18 08:58:00 AM,42.548,0.105
514,02/01/18 09:00:00 AM,42.548,0.108
515,02/01/18 09:02:00 AM,42.548,0.105
516,02/01/18 09:04:00 AM,42.548,0.112
517,02/01/18 09:06:00 AM,42.548,0.104
518,02/01/18 09:08:00 AM,42.548,0.108
519,02/01/18 09:10:00 AM,42.732,0.111
520,02/01/18 09:12:00 AM,42.732,0.112
521,02/01/18 09:14:00 AM,42.732,0.107
522,02/01/18 09:16:00 AM,42.732,0.098
523,02/01/18 09:18:00 AM,42.732,0.095
524,02/01/18 09:20:00 AM,42.732,0.103
525,02/01/18 09:22:00 AM,42.732,0.105
526,02/01/18 09:24:00 AM,42.732,0.102
527,02/01/18 09:26:00 AM,42.732,0.099
528,02/01/18 09:28:00 AM,42.915,0.108
529,02/01/18 09:30:00 AM,42.915,0.105
530,02/01/18 09:32:00 AM,42.915,0.106
531,02/01/18 09:34:00 AM,43.099,0.104
532,02/01/18 09:36:00 AM,43.099,0.105
533,02/01/18 09:38:00 AM,43.099,0.111
534,02/01/18 09:40:00 AM,43.282,0.103
535,02/01/18 09:42:00 AM,43.282,0.105
536,02/01/18 09:44:00 AM,43.466,0.112
537,02/01/18 09:46:00 AM,43.466,0.107
538,02/01/18 09:48:00 AM,43.648,0.104
539,02/01/18 09:50:00 AM,43.648,0.109
540,02/01/18 09:52:00 AM,43.648,0.107
541,02/01/18 09:54:00 AM,43.831,0.101
542,02/01/18 09:56:00 AM,43.831,0.104
543,02/01/18 09:58:00 AM,44.013,0.105
544,02/01/18 10:00:00 AM,44.013,0.105
545,02/01/18 10:02:00 AM,44.013,0.105
546,02/01/18 10:04:00 AM,44.013,0.105
547,02/01/18 10:06:00 AM,44.013,0.102
548,02/01/18 10:08:00 AM,44.013,0.101
549,02/01/18 10:10:00 AM,44.195,0.102
550,02/01/18 10:12:00 AM,44.195,0.105
551,02/01/18 10:14:00 AM,44.195,0.105
552,02/01/18 10:16:00 AM,44.379,0.106
553,02/01/18 10:18:00 AM,44.379,0.104
